x,Cf,Cf_theory
0.217496,0.000626621,0.000232193
0.217778,0.000480418,0.000232042
0.218061,0.00057115,0.000231892
0.218344,0.000509235,0.000231742
0.218626,0.000428689,0.000231592
0.218909,0.000468812,0.000231442
0.219192,0.000416583,0.000231293
0.219474,0.000526027,0.000231144
0.219757,0.000399443,0.000230995
0.22004,0.000522171,0.000230847
0.220322,0.000768706,0.000230699
0.220605,0.000575204,0.000230551
0.220888,0.000416242,0.000230403
0.22117,0.000539676,0.000230256
0.221453,0.000433488,0.000230109
0.221735,0.00059202,0.000229962
0.222018,0.000417944,0.000229816
0.222301,0.000521246,0.00022967
0.222583,0.000403887,0.000229524
0.222866,0.000529665,0.000229378
0.223149,0.00042731,0.000229233
0.223431,0.000579788,0.000229088
0.223714,0.000413095,0.000228943
0.223997,0.000435679,0.000228799
0.224167,6.51612e-05,0.000228712
0.224279,0.000452247,0.000228654
0.224562,0.000599686,0.00022851
0.224845,0.00047421,0.000228367
0.225127,0.000412013,0.000228223
0.22541,0.000615445,0.00022808
0.225692,0.000437754,0.000227937
0.225975,0.000583355,0.000227795
0.226258,0.000415733,0.000227652
0.22654,0.000370555,0.00022751
0.226823,0.000402858,0.000227369
0.227106,0.000613763,0.000227227
0.227388,0.000626551,0.000227086
0.227671,0.000460959,0.000226945
0.227954,0.000623012,0.000226804
0.228236,0.000483882,0.000226664
0.228519,0.000631949,0.000226523
0.228802,0.00044818,0.000226383
0.229084,0.000636831,0.000226244
0.229367,0.000644817,0.000226104
0.22965,0.000557536,0.000225965
0.229932,0.000527511,0.000225826
0.230215,0.00054101,0.000225688
0.230497,0.000617893,0.000225549
0.23078,0.000636275,0.000225411
0.231063,0.000377919,0.000225273
0.231345,0.000542544,0.000225135
0.231628,0.000386645,0.000224998
0.231911,0.000676165,0.000224861
0.232193,0.000576278,0.000224724
0.232476,0.000688036,0.000224587
0.2325,5.60073e-05,0.000224576
0.232759,0.000711279,0.000224451
0.233041,0.000384452,0.000224315
0.233324,0.000558306,0.000224179
0.233607,0.000383791,0.000224043
0.233889,0.000647717,0.000223908
0.234172,0.00061797,0.000223773
0.234454,0.000531771,0.000223638
0.234737,0.000607805,0.000223503
0.23502,0.000401152,0.000223369
0.235302,0.000363817,0.000223234
0.235585,0.000400417,0.0002231
0.235868,0.000621061,0.000222967
0.23615,0.000599264,0.000222833
0.236433,0.000435506,0.0002227
0.236716,0.000519999,0.000222567
0.236998,0.000804928,0.000222434
0.237281,0.000585335,0.000222302
0.237564,0.000778883,0.000222169
0.237846,0.000549259,0.000222037
0.238129,0.000787001,0.000221906
0.238412,0.000589888,0.000221774
0.238694,0.00074212,0.000221643
0.238977,0.000547081,0.000221511
0.239259,0.000427684,0.000221381
0.239542,0.000593327,0.00022125
0.239825,0.000425073,0.00022112
0.240107,0.000422854,0.000220989
0.24039,0.000651777,0.000220859
0.240673,0.000516279,0.00022073
0.240833,6.97645e-05,0.000220656
0.240955,0.000680182,0.0002206
0.241238,0.000547062,0.000220471
0.241521,0.000430303,0.000220342
0.241803,0.00057124,0.000220213
0.242086,0.000675812,0.000220084
0.242369,0.0004602,0.000219956
0.242651,0.000564239,0.000219828
0.242934,0.000398006,0.0002197
0.243217,0.000545767,0.000219572
0.243499,0.000467634,0.000219445
0.243782,0.000654956,0.000219318
0.244064,0.000464418,0.000219191
0.244347,0.000565714,0.000219064
0.24463,0.000427896,0.000218937
0.244912,0.000594571,0.000218811
0.245195,0.000422448,0.000218685
0.245478,0.000593132,0.000218559
0.24576,0.000424348,0.000218433
0.246043,0.000601362,0.000218308
0.246326,0.000434688,0.000218182
0.246608,0.000568152,0.000218057
0.246891,0.000452865,0.000217932
0.247174,0.000361764,0.000217808
0.247456,0.000412641,0.000217683
0.247739,0.000532111,0.000217559
0.248021,0.000385448,0.000217435
0.248304,0.000526637,0.000217311
0.248587,0.000458921,0.000217188
0.248869,0.000600001,0.000217064
0.249152,0.000432025,0.000216941
0.249167,5.13494e-05,0.000216935
0.249435,0.000630475,0.000216818
0.249717,0.000629749,0.000216695
0.25,0.000529207,0.000216573
0.250283,0.000389198,0.000216451
0.250565,0.000440505,0.000216328
0.250848,0.000609546,0.000216207
0.251131,0.000452967,0.000216085
0.251413,0.000542212,0.000215963
0.251696,0.000457097,0.000215842
0.251979,0.000554289,0.000215721
0.252261,0.000537362,0.0002156
0.252544,0.000540155,0.000215479
0.252826,0.000508515,0.000215359
0.253109,0.000422063,0.000215239
0.253392,0.000563362,0.000215119
0.253674,0.000453308,0.000214999
0.253957,0.000635283,0.000214879
0.25424,0.000461054,0.00021476
0.254522,0.000568181,0.00021464
0.254805,0.000421215,0.000214521
0.255088,0.000584785,0.000214402
0.25537,0.000432721,0.000214284
0.255653,0.000528705,0.000214165
0.255936,0.000527458,0.000214047
0.256218,0.000486416,0.000213929
0.256501,0.000597222,0.000213811
0.256783,0.000508464,0.000213693
0.257066,0.000428484,0.000213576
0.257349,0.000447441,0.000213458
0.2575,5.95907e-05,0.000213396
0.257631,0.000405386,0.000213341
0.257914,0.000574722,0.000213224
0.258197,0.000429372,0.000213108
0.258479,0.000566583,0.000212991
0.258762,0.00045294,0.000212875
0.259045,0.000598395,0.000212758
0.259327,0.000388816,0.000212642
0.25961,0.000755439,0.000212527
0.259893,0.000625317,0.000212411
0.260175,0.000541185,0.000212296
0.260458,0.000498952,0.00021218
0.260741,0.000510562,0.000212065
0.261023,0.000556574,0.000211951
0.261306,0.000631184,0.000211836
0.261588,0.000434435,0.000211721
0.261871,0.00052859,0.000211607
0.262154,0.000392375,0.000211493
0.262436,0.000535176,0.000211379
0.262719,0.00043454,0.000211265
0.263002,0.000606417,0.000211152
0.263284,0.00043801,0.000211038
0.263567,0.000555699,0.000210925
0.26385,0.000448063,0.000210812
0.264132,0.000625838,0.000210699
0.264415,0.000447642,0.000210587
0.264698,0.000531632,0.000210474
0.26498,0.000392938,0.000210362
0.265263,0.000524727,0.00021025
0.265546,0.000420633,0.000210138
0.265828,0.000593341,0.000210026
0.265833,4.11096e-05,0.000210024
0.266111,0.000429245,0.000209915
0.266393,0.000535403,0.000209803
0.266676,0.000396904,0.000209692
0.266959,0.000568114,0.000209581
0.267241,0.000399526,0.00020947
0.267524,0.000545282,0.00020936
0.267807,0.000446741,0.000209249
0.268089,0.000622996,0.000209139
0.268372,0.000443204,0.000209029
0.268655,0.000552961,0.000208919
0.268937,0.00039072,0.000208809
0.26922,0.000532305,0.000208699
0.269503,0.000437291,0.00020859
0.269785,0.000597503,0.00020848
0.270068,0.000437646,0.000208371
0.27035,0.000568211,0.000208262
0.270633,0.0004405,0.000208153
0.270916,0.000605879,0.000208045
0.271198,0.000441821,0.000207936
0.271481,0.000528439,0.000207828
0.271764,0.0003942,0.00020772
0.272046,0.000536138,0.000207612
0.272329,0.000458438,0.000207504
0.272612,0.000675669,0.000207397
0.272894,0.00057639,0.000207289
0.273177,0.000504103,0.000207182
0.27346,0.000383606,0.000207075
0.273742,0.000435432,0.000206968
0.274025,0.000524857,0.000206861
0.274167,4.04279e-05,0.000206808
0.274308,0.000375105,0.000206755
0.27459,0.000519183,0.000206648
0.274873,0.000771241,0.000206542
0.275155,0.000568155,0.000206436
0.275438,0.000824997,0.00020633
0.275721,0.000631786,0.000206224
0.276003,0.000618396,0.000206118
0.276286,0.000547574,0.000206013
0.276569,0.000437423,0.000205908
0.276851,0.00053401,0.000205803
0.277134,0.000447431,0.000205698
0.277417,0.000606284,0.000205593
0.277699,0.000475973,0.000205488
0.277982,0.000708186,0.000205384
0.278265,0.000560316,0.000205279
0.278547,0.000425669,0.000205175
0.27883,0.000550317,0.000205071
0.279112,0.000459224,0.000204967
0.279395,0.000701851,0.000204864
0.279678,0.000479933,0.00020476
0.27996,0.000550079,0.000204657
0.280243,0.000339302,0.000204553
0.280526,0.000445624,0.00020445
0.280808,0.000544937,0.000204347
0.281091,0.000424793,0.000204245
0.281374,0.000516352,0.000204142
0.281656,0.000541233,0.00020404
0.281939,0.000533554,0.000203937
0.282222,0.000541653,0.000203835
0.2825,4.1994e-05,0.000203735
0.282504,0.000448436,0.000203733
0.282787,0.000530713,0.000203631
0.28307,0.000444303,0.00020353
0.283352,0.000605549,0.000203428
0.283635,0.000483855,0.000203327
0.283917,0.000355222,0.000203225
0.2842,0.000411451,0.000203124
0.284483,0.00052546,0.000203023
0.284765,0.000374031,0.000202923
0.285048,0.000388629,0.000202822
0.285331,0.000606263,0.000202722
0.285613,0.000433775,0.000202621
0.285896,0.000596473,0.000202521
0.286179,0.000462482,0.000202421
0.286461,0.000632246,0.000202321
0.286744,0.000449009,0.000202221
0.287027,0.000531254,0.000202122
0.287309,0.000393013,0.000202022
0.287592,0.000531134,0.000201923
0.287875,0.000441182,0.000201824
0.288157,0.000615273,0.000201725
0.28844,0.000439191,0.000201626
0.288722,0.000536849,0.000201527
0.289005,0.000392225,0.000201429
0.289288,0.000552908,0.00020133
0.28957,0.000742224,0.000201232
0.289853,0.00052468,0.000201134
0.290136,0.000388234,0.000201036
0.290418,0.000527464,0.000200938
0.290701,0.000414348,0.00020084
0.290833,6.05865e-05,0.000200795
0.290984,0.000361843,0.000200743
0.291266,0.000483676,0.000200645
0.291549,0.000638281,0.000200548
0.291832,0.000458117,0.000200451
0.292114,0.000593176,0.000200354
0.292397,0.000427255,0.000200257
0.292679,0.000422285,0.00020016
0.292962,0.000538377,0.000200064
0.293245,0.000437936,0.000199967
0.293527,0.000622128,0.000199871
0.29381,0.000454017,0.000199775
0.294093,0.000566556,0.000199679
0.294375,0.000429628,0.000199583
0.294658,0.000596248,0.000199487
0.294941,0.00045048,0.000199392
0.295223,0.000516969,0.000199296
0.295506,0.000385236,0.000199201
0.295789,0.000537489,0.000199106
0.296071,0.00043787,0.000199011
0.296354,0.000622629,0.000198916
0.296637,0.000471569,0.000198821
0.296919,0.000601994,0.000198726
0.297202,0.000463371,0.000198632
0.297484,0.000610468,0.000198537
0.297767,0.000580638,0.000198443
0.29805,0.00039782,0.000198349
0.298332,0.000368481,0.000198255
0.298615,0.000459391,0.000198161
0.298898,0.000535119,0.000198067
0.299167,7.56965e-05,0.000197978
0.29918,0.000391994,0.000197974
0.299463,0.000531546,0.00019788
0.299746,0.000442235,0.000197787
0.300028,0.000607486,0.000197694
0.300311,0.000440816,0.000197601
0.300594,0.000555754,0.000197508
0.300876,0.000440439,0.000197415
0.301159,0.000603881,0.000197322
0.301441,0.000434532,0.00019723
0.301724,0.000522655,0.000197137
0.302007,0.000385991,0.000197045
0.302289,0.00043804,0.000196953
0.302572,0.000623711,0.000196861
0.302855,0.000451427,0.000196769
0.303137,0.000608419,0.000196677
0.30342,0.000447361,0.000196586
0.303703,0.000370221,0.000196494
0.303985,0.000396385,0.000196403
0.304268,0.000535824,0.000196312
0.304551,0.000396793,0.000196221
0.304833,0.000355972,0.00019613
0.305116,0.000441236,0.000196039
0.305399,0.000537963,0.000195948
0.305681,0.000402873,0.000195857
0.305964,0.000541796,0.000195767
0.306246,0.000462207,0.000195676
0.306529,0.000366825,0.000195586
0.306812,0.000463566,0.000195496
0.307094,0.000567691,0.000195406
0.307377,0.000425905,0.000195316
0.3075,4.65245e-05,0.000195277
0.30766,0.000607005,0.000195227
0.307942,0.000504914,0.000195137
0.308225,0.000762023,0.000195047
0.308508,0.000575729,0.000194958
0.30879,0.000422924,0.000194869
0.309073,0.000584402,0.00019478
0.309356,0.000474885,0.000194691
0.309638,0.000435943,0.000194602
0.309921,0.000476042,0.000194513
0.310204,0.000593115,0.000194424
0.310486,0.000431653,0.000194336
0.310769,0.000552466,0.000194248
0.311051,0.000768341,0.000194159
0.311334,0.000566147,0.000194071
0.311617,0.000406744,0.000193983
0.311899,0.000535228,0.000193895
0.312182,0.000390966,0.000193807
0.312465,0.000385857,0.00019372
0.312747,0.00059853,0.000193632
0.31303,0.000527235,0.000193545
0.313313,0.000448762,0.000193457
0.313595,0.000606921,0.00019337
0.313878,0.000442487,0.000193283
0.314161,0.000614092,0.000193196
0.314443,0.000482581,0.000193109
0.314726,0.000353529,0.000193023
0.315008,0.000473901,0.000192936
0.315291,0.000445071,0.000192849
0.315574,0.000398461,0.000192763
0.315833,6.79247e-05,0.000192684
0.315856,0.000588106,0.000192677
0.316139,0.000445483,0.000192591
0.316422,0.000584737,0.000192505
0.316704,0.000457038,0.000192419
0.316987,0.000582031,0.000192333
0.31727,0.000380935,0.000192247
0.317552,0.00076808,0.000192162
0.317835,0.000615341,0.000192076
0.318118,0.000521375,0.000191991
0.3184,0.00042081,0.000191906
0.318683,0.000573964,0.00019182
0.318966,0.00042963,0.000191735
0.319248,0.000590856,0.00019165
0.319531,0.000457748,0.000191566
0.319813,0.000628442,0.000191481
0.320096,0.000452391,0.000191396
0.320379,0.000560585,0.000191312
0.320661,0.000420317,0.000191228
0.320944,0.000574594,0.000191143
0.321227,0.000412281,0.000191059
0.321509,0.000502041,0.000190975
0.321792,0.000649941,0.000190891
0.322075,0.000471685,0.000190808
0.322357,0.000598829,0.000190724
0.32264,0.000522294,0.00019064
0.322923,0.000426948,0.000190557
0.323205,0.000424441,0.000190474
0.323488,0.000403061,0.00019039
0.32377,0.000561261,0.000190307
0.324053,0.000420133,0.000190224
0.32425,4.28667e-05,0.000190167
0.324336,0.000555101,0.000190141
0.324618,0.000443741,0.000190059
0.324901,0.000607241,0.000189976
0.325184,0.000428217,0.000189893
0.325466,0.000526532,0.000189811
0.325749,0.000378075,0.000189729
0.326032,0.000517829,0.000189646
0.326314,0.000436243,0.000189564
0.326597,0.00061919,0.000189482
0.32688,0.000451655,0.0001894
0.327162,0.000563351,0.000189318
0.327445,0.000426658,0.000189237
0.327728,0.000591309,0.000189155
0.32801,0.000447647,0.000189073
0.328293,0.000513682,0.000188992
0.328575,0.000381684,0.000188911
0.328858,0.000526303,0.00018883
0.329141,0.000431637,0.000188748
0.329423,0.000617612,0.000188667
0.329706,0.000469252,0.000188587
0.329989,0.000612924,0.000188506
0.330271,0.000428711,0.000188425
0.330554,0.00060579,0.000188345
0.330837,0.00049082,0.000188264
0.331119,0.000389157,0.000188184
0.331402,0.000497318,0.000188103
0.331685,0.000611089,0.000188023
0.331967,0.00045858,0.000187943
0.33225,0.000594103,0.000187863
0.332533,0.000519115,0.000187783
0.332815,0.000387169,0.000187704
0.332957,3.63391e-05,0.000187664
0.333098,0.000528286,0.000187624
0.33338,0.000451401,0.000187544
0.333663,0.000649468,0.000187465
0.333946,0.000479071,0.000187386
0.334228,0.00061799,0.000187306
0.334511,0.000462757,0.000187227
0.334794,0.000606404,0.000187148
0.335076,0.000576253,0.000187069
0.335359,0.000394942,0.00018699
0.335642,0.000366171,0.000186912
0.335924,0.000393905,0.000186833
0.336207,0.00060221,0.000186754
0.33649,0.000657033,0.000186676
0.336772,0.00068527,0.000186598
0.337055,0.000390344,0.000186519
0.337337,0.000371949,0.000186441
0.33762,0.000555431,0.000186363
0.337903,0.000401781,0.000186285
0.338185,0.00058835,0.000186207
0.338468,0.000516647,0.00018613
0.338751,0.000515461,0.000186052
0.339033,0.00045371,0.000185974
0.339316,0.000595902,0.000185897
0.339599,0.000577559,0.000185819
0.339881,0.000395534,0.000185742
0.340164,0.000366742,0.000185665
0.340447,0.000426383,0.000185588
0.340729,0.000738454,0.000185511
0.341012,0.000522793,0.000185434
0.341295,0.000574526,0.000185357
0.341577,0.000384392,0.000185281
0.34186,0.000566555,0.000185204
0.342084,2.28902e-05,0.000185143
0.342142,0.000516305,0.000185127
0.342425,0.00045975,0.000185051
0.342708,0.000561975,0.000184975
0.34299,0.00045901,0.000184898
0.343273,0.000638206,0.000184822
0.343556,0.000483136,0.000184746
0.343838,0.000386461,0.00018467
0.344121,0.000555698,0.000184594
0.344404,0.000442407,0.000184519
0.344686,0.0004043,0.000184443
0.344969,0.000589397,0.000184367
0.345252,0.000450407,0.000184292
0.345534,0.00058835,0.000184217
0.345817,0.000460473,0.000184141
0.346099,0.000627366,0.000184066
0.346382,0.000460867,0.000183991
0.346665,0.000550027,0.000183916
0.346947,0.000388339,0.000183841
0.34723,0.000499746,0.000183766
0.347513,0.00055627,0.000183691
0.347795,0.000452976,0.000183617
0.348078,0.000590196,0.000183542
0.348361,0.000469075,0.000183468
0.348643,0.000636544,0.000183393
0.348926,0.000453637,0.000183319
0.349209,0.000617528,0.000183245
0.349491,0.000456557,0.000183171
0.349774,0.000604287,0.000183097
0.350057,0.000422314,0.000183023
0.350339,0.000394288,0.000182949
0.350622,0.000596793,0.000182875
0.350904,0.000556399,0.000182801
0.351187,0.000593172,0.000182728
0.35147,0.00049897,0.000182654
0.351643,2.70372e-05,0.00018261
0.351752,0.00040823,0.000182581
0.352035,0.000359595,0.000182508
0.352318,0.000452011,0.000182434
0.3526,0.000644913,0.000182361
0.352883,0.000565177,0.000182288
0.353166,0.000646162,0.000182215
0.353448,0.00043253,0.000182142
0.353731,0.000405643,0.00018207
0.354014,0.000587765,0.000181997
0.354296,0.000432901,0.000181924
0.354579,0.000554678,0.000181852
0.354862,0.000394961,0.000181779
0.355144,0.000527279,0.000181707
0.355427,0.000473715,0.000181635
0.355709,0.000667815,0.000181563
0.355992,0.000453759,0.000181491
0.356275,0.000572949,0.000181419
0.356557,0.000422749,0.000181347
0.35684,0.000567934,0.000181275
0.357123,0.000404196,0.000181203
0.357405,0.000404826,0.000181131
0.357688,0.000620019,0.00018106
0.357971,0.000546102,0.000180988
0.358253,0.000463238,0.000180917
0.358536,0.000629075,0.000180846
0.358819,0.000460229,0.000180774
0.359101,0.000639962,0.000180703
0.359384,0.000504828,0.000180632
0.359666,0.000412969,0.000180561
0.359949,0.000598847,0.00018049
0.360232,0.000539683,0.000180419
0.360514,0.000463298,0.000180349
0.360797,0.000651179,0.000180278
0.36108,0.000475013,0.000180207
0.361362,0.000638881,0.000180137
0.361645,0.000491791,0.000180067
0.361653,1.88754e-05,0.000180064
0.361928,0.000652524,0.000179996
0.36221,0.000467415,0.000179926
0.362493,0.000623809,0.000179856
0.362776,0.000431401,0.000179786
0.363058,0.000556658,0.000179716
0.363341,0.000646077,0.000179646
0.363624,0.000571785,0.000179576
0.363906,0.000617923,0.000179506
0.364189,0.000619969,0.000179437
0.364471,0.000504538,0.000179367
0.364754,0.000733392,0.000179297
0.365037,0.000554255,0.000179228
0.365319,0.000726564,0.000179159
0.365602,0.000527111,0.000179089
0.365885,0.000560512,0.00017902
0.366167,0.000597009,0.000178951
0.36645,0.000762321,0.000178882
0.366733,0.000654343,0.000178813
0.367015,0.000902852,0.000178744
0.367298,0.000649634,0.000178675
0.367581,0.000692659,0.000178607
0.367863,0.00117046,0.000178538
0.368146,0.00110024,0.00017847
0.368428,0.00151878,0.000178401
0.368711,0.000728224,0.000178333
0.368994,0.00112638,0.000178264
0.369276,0.000884247,0.000178196
0.369559,0.00117448,0.000178128
0.369842,0.000880583,0.00017806
0.370124,0.00119505,0.000177992
0.370407,0.000930953,0.000177924
0.37069,0.00120235,0.000177856
0.370972,0.000938577,0.000177788
0.371255,0.00145895,0.000177721
0.371538,0.00112606,0.000177653
0.37182,0.00154691,0.000177586
0.372103,0.00106958,0.000177518
0.372137,2.41234e-05,0.00017751
0.372386,0.00104376,0.000177451
0.372668,0.00160102,0.000177383
0.372951,0.00145558,0.000177316
0.373233,0.00151111,0.000177249
0.373516,0.001382,0.000177182
0.373799,0.00113984,0.000177115
0.374081,0.00166485,0.000177048
0.374364,0.00149512,0.000176981
0.374647,0.00112846,0.000176914
0.374929,0.00233669,0.000176848
0.375212,0.00121126,0.000176781
0.375495,0.00103648,0.000176715
0.375777,0.00128667,0.000176648
0.37606,0.00165652,0.000176582
0.376343,0.00117563,0.000176515
0.376625,0.00168916,0.000176449
0.376908,0.00127249,0.000176383
0.377191,0.00107389,0.000176317
0.377473,0.00142176,0.000176251
0.377756,0.00180757,0.000176185
0.378038,0.00134078,0.000176119
0.378321,0.00164529,0.000176053
0.378604,0.00147562,0.000175987
0.378886,0.00115045,0.000175922
0.379169,0.00148136,0.000175856
0.379452,0.00176311,0.000175791
0.379734,0.00126777,0.000175725
0.380017,0.0014544,0.00017566
0.3803,0.00145286,0.000175595
0.380582,0.00168241,0.000175529
0.380865,0.00201096,0.000175464
0.381148,0.00119396,0.000175399
0.38143,0.00132601,0.000175334
0.381713,0.00195977,0.000175269
0.381995,0.00151695,0.000175204
0.382278,0.00217662,0.00017514
0.382561,0.00216267,0.000175075
0.382843,0.00176165,0.00017501
0.383117,1.64254e-05,0.000174948
0.383126,0.00203682,0.000174946
0.383409,0.00118894,0.000174881
0.383691,0.00133183,0.000174817
0.383974,0.00196758,0.000174752
0.384257,0.00151751,0.000174688
0.384539,0.00198287,0.000174624
0.384822,0.0014736,0.00017456
0.385105,0.00209775,0.000174496
0.385387,0.00146164,0.000174432
0.38567,0.00159979,0.000174368
0.385953,0.0012016,0.000174304
0.386235,0.00154403,0.00017424
0.386518,0.00186362,0.000174176
0.3868,0.0017511,0.000174113
0.387083,0.00194877,0.000174049
0.387366,0.00132074,0.000173986
0.387648,0.00166729,0.000173922
0.387931,0.00133694,0.000173859
0.388214,0.00185939,0.000173796
0.388496,0.00133152,0.000173732
0.388779,0.00162649,0.000173669
0.389062,0.00120686,0.000173606
0.389344,0.00163833,0.000173543
0.389627,0.00142189,0.00017348
0.38991,0.00209269,0.000173417
0.390192,0.00142076,0.000173354
0.390475,0.00169158,0.000173292
0.390757,0.00129621,0.000173229
0.39104,0.00171258,0.000173166
0.391323,0.00129942,0.000173104
0.391605,0.00169652,0.000173041
0.391888,0.00130459,0.000172979
0.392171,0.00181101,0.000172917
0.392453,0.00145441,0.000172854
0.392736,0.00200778,0.000172792
0.393019,0.00150389,0.00017273
0.393301,0.00205145,0.000172668
0.393584,0.0023901,0.000172606
0.393867,0.00143302,0.000172544
0.394149,0.00195288,0.000172482
0.394432,0.00157892,0.00017242
0.394617,1.68386e-05,0.00017238
0.394715,0.00147982,0.000172358
0.394997,0.00200379,0.000172297
0.39528,0.00175286,0.000172235
0.395562,0.00232163,0.000172174
0.395845,0.00224804,0.000172112
0.396128,0.00198348,0.000172051
0.39641,0.00211822,0.000171989
0.396693,0.00122759,0.000171928
0.396976,0.00132408,0.000171867
0.397258,0.00205808,0.000171806
0.397541,0.00180702,0.000171745
0.397824,0.00194855,0.000171684
0.398106,0.00150627,0.000171623
0.398389,0.00216345,0.000171562
0.398672,0.00151012,0.000171501
0.398954,0.00165117,0.00017144
0.399237,0.00123888,0.000171379
0.39952,0.00159385,0.000171319
0.399802,0.00173425,0.000171258
0.400085,0.0017311,0.000171198
0.400367,0.00200394,0.000171137
0.40065,0.00151974,0.000171077
0.400933,0.00219697,0.000171017
0.401215,0.00152863,0.000170956
0.401498,0.00166339,0.000170896
0.401781,0.00124787,0.000170836
0.402063,0.00160571,0.000170776
0.402346,0.00174831,0.000170716
0.402629,0.00174596,0.000170656
0.402911,0.00202042,0.000170596
0.403194,0.00152609,0.000170536
0.403477,0.0011245,0.000170477
0.403759,0.00140457,0.000170417
0.404042,0.0027079,0.000170357
0.404324,0.00131229,0.000170298
0.404607,0.00183401,0.000170238
0.40489,0.00123353,0.000170179
0.405172,0.00194034,0.00017012
0.405455,0.00197105,0.00017006
0.405738,0.00135606,0.000170001
0.40602,0.00137465,0.000169942
0.406303,0.00201805,0.000169883
0.406586,0.00137497,0.000169824
0.40666,1.89175e-05,0.000169808
0.406868,0.00135193,0.000169765
0.407151,0.00212643,0.000169706
0.407434,0.00200423,0.000169647
0.407716,0.00253606,0.000169588
0.407999,0.00122206,0.000169529
0.408282,0.00187595,0.000169471
0.408564,0.00147346,0.000169412
0.408847,0.00185837,0.000169353
0.409129,0.00175681,0.000169295
0.409412,0.00195494,0.000169236
0.409695,0.00141299,0.000169178
0.409977,0.00131842,0.00016912
0.41026,0.00111133,0.000169061
0.410543,0.00138244,0.000169003
0.410825,0.00236211,0.000168945
0.411108,0.00166528,0.000168887
0.411391,0.00181688,0.000168829
0.411673,0.00121479,0.000168771
0.411956,0.00152144,0.000168713
0.412239,0.00185296,0.000168655
0.412521,0.00129589,0.000168597
0.412804,0.00176947,0.00016854
0.413086,0.00152623,0.000168482
0.413369,0.00118097,0.000168424
0.413652,0.00152931,0.000168367
0.413934,0.00177204,0.000168309
0.414217,0.00130072,0.000168252
0.4145,0.00189098,0.000168195
0.414782,0.00146851,0.000168137
0.415065,0.00200762,0.00016808
0.415348,0.00145613,0.000168023
0.41563,0.00190703,0.000167966
0.415913,0.0016841,0.000167909
0.416196,0.00161896,0.000167852
0.416478,0.00173261,0.000167795
0.416761,0.00143203,0.000167738
0.417044,0.00195504,0.000167681
0.417326,0.00141407,0.000167624
0.417609,0.00179773,0.000167567
0.417891,0.00143738,0.000167511
0.418174,0.00194611,0.000167454
0.418457,0.00137355,0.000167397
0.418739,0.0016714,0.000167341
0.419022,0.00123677,0.000167285
0.419273,1.52967e-05,0.000167235
0.419305,0.00161858,0.000167228
0.419587,0.00221941,0.000167172
0.41987,0.00197375,0.000167116
0.420153,0.00261733,0.000167059
0.420435,0.00215925,0.000167003
0.420718,0.00180733,0.000166947
0.421001,0.00124029,0.000166891
0.421283,0.00169706,0.000166835
0.421566,0.00137782,0.000166779
0.421849,0.00191273,0.000166723
0.422131,0.00179968,0.000166667
0.422414,0.00197026,0.000166612
0.422696,0.00153821,0.000166556
0.422979,0.00128963,0.0001665
0.423262,0.00110214,0.000166445
0.423544,0.00131614,0.000166389
0.423827,0.00194416,0.000166334
0.42411,0.00152035,0.000166278
0.424392,0.00225327,0.000166223
0.424675,0.00152282,0.000166167
0.424958,0.00197881,0.000166112
0.42524,0.00130846,0.000166057
0.425523,0.00189667,0.000166002
0.425806,0.00135415,0.000165947
0.426088,0.00194141,0.000165892
0.426371,0.00135,0.000165837
0.426653,0.00134409,0.000165782
0.426936,0.00199682,0.000165727
0.427219,0.0016997,0.000165672
0.427501,0.00168731,0.000165617
0.427784,0.0014984,0.000165562
0.428067,0.00204032,0.000165508
0.428349,0.00149029,0.000165453
0.428632,0.00192332,0.000165399
0.428915,0.00133432,0.000165344
0.429197,0.00189891,0.00016529
0.42948,0.00155125,0.000165235
0.429763,0.00124458,0.000165181
0.430045,0.00158103,0.000165127
0.430328,0.00193865,0.000165072
0.430611,0.00136126,0.000165018
0.430893,0.00188893,0.000164964
0.431176,0.00150185,0.00016491
0.431458,0.00213252,0.000164856
0.431741,0.00151479,0.000164802
0.432024,0.00170145,0.000164748
0.432306,0.00125112,0.000164694
0.432482,2.07361e-05,0.000164661
0.432589,0.00169715,0.00016464
0.432872,0.00140958,0.000164587
0.433154,0.00206908,0.000164533
0.433437,0.00146258,0.000164479
0.43372,0.00189552,0.000164426
0.434002,0.00150508,0.000164372
0.434285,0.00202172,0.000164319
0.434568,0.00141767,0.000164265
0.43485,0.00169463,0.000164212
0.435133,0.00123398,0.000164158
0.435415,0.00180828,0.000164105
0.435698,0.00162887,0.000164052
0.435981,0.00179689,0.000163999
0.436263,0.00249391,0.000163946
0.436546,0.00193309,0.000163893
0.436829,0.00186027,0.000163839
0.437111,0.00125951,0.000163787
0.437394,0.00172362,0.000163734
0.437677,0.00139866,0.000163681
0.437959,0.00194192,0.000163628
0.438242,0.00182674,0.000163575
0.438525,0.00199996,0.000163522
0.438807,0.00156031,0.00016347
0.43909,0.00130736,0.000163417
0.439373,0.0011167,0.000163365
0.439655,0.00133329,0.000163312
0.439938,0.00196904,0.00016326
0.44022,0.00153869,0.000163207
0.440503,0.00219726,0.000163155
0.440786,0.0014617,0.000163102
0.441068,0.00141147,0.00016305
0.441351,0.00177242,0.000162998
0.441634,0.00153672,0.000162946
0.441916,0.00208399,0.000162894
0.442199,0.00149696,0.000162842
0.442482,0.00182755,0.00016279
